studded shield,-1,-1,-1,-1,-1,-1,0,0,0,1673390999.06084
studded shield,-1,3,0,3,0,13,-4,-1.33,0,1673396414.3242817
studded shield,-1,3,0,3,0,13,-4,-1.33,0,1673456327.5806067
studded shield,-1,3,0,3,0,13,-4,-1.33,0,1673553511.5639198
studded shield,-1,-1,-1,-1,-1,-1,0,0,0,1673566177.85735
studded shield,-1,-1,-1,-1,-1,-1,0,0,0,1673566304.5829177
studded shield,-1,-1,-1,-1,-1,-1,0,0,0,1673566548.7606754
studded shield,-1,3,0,3,0,14,-4,-1.33,0,1673629746.452464
studded shield,-1,3,0,3,0,14,-4,-1.33,0,1673679518.0313404
studded shield,-1,3,0,3,0,16,-4,-1.33,0,1673720730.2460706
studded shield,-1,3,0,3,0,16,-4,-1.33,0,1673736430.5038364
studded shield,-1,3,0,3,0,16,-4,-1.33,0,1673768136.5550132
studded shield,-1,3,0,3,0,17,-4,-1.33,0,1673848732.021012
studded shield,-1,3,0,3,0,18,-4,-1.33,0,1673891896.505884
studded shield,-1,3,0,3,0,18,-4,-1.33,0,1673935097.1215115
studded shield,-1,3,0,3,0,18,-4,-1.33,0,1673978246.675147
studded shield,-1,3,0,3,0,18,-4,-1.33,0,1674021499.0790381
studded shield,-1,3,0,3,0,18,-4,-1.33,0,1674059271.9401145
studded shield,-1,3,0,3,0,18,-4,-1.33,0,1674151098.9436102
studded shield,-1,3,0,3,0,18,-4,-1.33,0,1674194275.4800909
studded shield,-1,3,0,3,0,19,-4,-1.33,0,1674232589.5674644
studded shield,-1,3,0,3,0,19,-4,-1.33,0,1674324017.0624282
studded shield,-1,3,0,3,0,19,-4,-1.33,0,1674367080.1855474
studded shield,-1,3,0,3,0,19,-4,-1.33,0,1674410298.2243707
studded shield,-1,3,0,3,0,19,-4,-1.33,0,1674453490.9314594
studded shield,-1,3,0,3,0,19,-4,-1.33,0,1674496667.5733392
studded shield,-1,3,0,3,0,19,-4,-1.33,0,1674539915.2935638
studded shield,-1,3,0,3,0,19,-4,-1.33,0,1674583091.8920593
studded shield,-1,3,0,3,0,19,-4,-1.33,0,1674626286.1093636
studded shield,-1,3,0,3,0,19,-4,-1.33,0,0,1674677891.626838
studded shield,-1,3,0,3,0,19,-4,-1.33,0,0,1674713768.3337529
studded shield,-1,3,0,3,0,16,-4,-1.33,0,0,1674756930.9132504
studded shield,-1,3,0,3,0,16,-4,-1.33,0,0,1674800181.0667922
studded shield,-1,3,0,3,0,15,-4,-1.33,0,0,1674843346.1572642
studded shield,-1,3,0,3,0,15,-4,-1.33,0,0,1674886549.8508747
studded shield,-1,2,0,2,0,16,-3,-1.5,0,0,1674929762.8724024
studded shield,-1,2,0,2,0,16,-3,-1.5,0,0,1674972934.869673
studded shield,-1,2,0,2,0,16,-3,-1.5,0,0,1675016170.5942347
studded shield,-1,2,0,2,0,16,-3,-1.5,0,0,1675059343.8494718
studded shield,-1,2,0,2,0,14,-3,-1.5,0,0,1675102557.9972057
studded shield,55,2,0,2,0,14,53,26.5,0,1,1675147414.0990362
studded shield,55,2,0,2,0,14,53,26.5,0,1,1675188858.4955645
studded shield,55,2,0,2,0,13,53,26.5,0,0,1675275359.9753458
studded shield,55,2,0,2,0,13,53,26.5,0,0,1675318454.532427
studded shield,55,2,0,2,0,12,53,26.5,0,0,1675361791.0373526
studded shield,55,2,0,2,0,12,53,26.5,0,0,1675404951.8376262
studded shield,55,2,0,2,0,10,53,26.5,0,0,1675448975.0606585
studded shield,55,2,0,2,0,10,53,26.5,0,0,1675491373.1003344
studded shield,55,2,0,2,0,10,53,26.5,0,0,1675534301.0555048
studded shield,55,2,0,2,0,10,53,26.5,0,0,1675577766.5744011
studded shield,2,2,55,2,1,10,0,0.0,0,0,1675620922.819687
studded shield,2,2,55,2,1,10,0,0.0,0,0,1675664162.9327128
studded shield,2,2,55,2,1,9,0,0.0,0,0,1675707311.1738632
studded shield,2,2,55,2,1,9,0,0.0,0,0,1675750539.9386969
studded shield,2,2,55,2,1,7,0,0.0,0,0,1675793747.413696
studded shield,2,2,55,2,1,7,0,0.0,0,0,1675836712.5821865
studded shield,2,2,55,2,1,7,0,0.0,0,0,1675852307.4974535
