amber (item),-1,-1,-1,-1,-1,-1,0,-0.0,0,1673387028.9105797
amber (item),-1,-1,-1,-1,-1,-1,0,-0.0,0,1673388085.56959
amber (item),-1,-1,-1,-1,-1,-1,0,0,0,1673390112.954998
amber (item),-1,-1,-1,-1,-1,-1,0,0,0,1673390390.612718
amber (item),-1,-1,-1,-1,-1,-1,0,0,0,1673391177.6794262
amber (item),-1,-1,-1,-1,-1,-1,0,0,0,1673451065.0086415
amber (item),-1,-1,-1,-1,-1,-1,0,0,0,1673548301.5085335
amber (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566161.1390574
amber (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566303.914512
amber (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566546.8359408
amber (item),-1,-1,-1,-1,-1,-1,0,0,0,1673624555.702206
amber (item),-1,-1,-1,-1,-1,-1,0,0,0,1673672513.833025
amber (item),-1,-1,-1,-1,-1,-1,0,0,0,1673715694.102694
