golden rune emblem (energy bomb),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.696376
golden rune emblem (energy bomb),-1,-1,-1,-1,-1,-1,0,0,0,1673393557.540674
golden rune emblem (energy bomb),-1,-1,-1,-1,-1,-1,0,0,0,1673453450.213207
golden rune emblem (energy bomb),-1,-1,-1,-1,-1,-1,0,0,0,1673550674.2713356
golden rune emblem (energy bomb),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.0454786
golden rune emblem (energy bomb),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.2337146
golden rune emblem (energy bomb),-1,-1,-1,-1,-1,-1,0,0,0,1673566547.1348076
golden rune emblem (energy bomb),-1,-1,-1,-1,-1,-1,0,0,0,1673626921.123965
golden rune emblem (energy bomb),-1,-1,-1,-1,-1,-1,0,0,0,1673674876.1965468
golden rune emblem (energy bomb),-1,-1,-1,-1,-1,-1,0,0,0,1673717986.225401
