golden rune emblem (paralyze),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.7002878
golden rune emblem (paralyze),-1,-1,-1,-1,-1,-1,0,0,0,1673393607.6955204
golden rune emblem (paralyze),-1,-1,-1,-1,-1,-1,0,0,0,1673453500.346721
golden rune emblem (paralyze),-1,-1,-1,-1,-1,-1,0,0,0,1673550694.7073884
golden rune emblem (paralyze),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.052299
golden rune emblem (paralyze),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.2356877
golden rune emblem (paralyze),-1,-1,-1,-1,-1,-1,0,0,0,1673566547.1373575
golden rune emblem (paralyze),-1,-1,-1,-1,-1,-1,0,0,0,1673626941.5156608
golden rune emblem (paralyze),-1,-1,-1,-1,-1,-1,0,0,0,1673674896.521657
golden rune emblem (paralyze),-1,-1,-1,-1,-1,-1,0,0,0,1673718005.9159114
