golden newspaper (replica),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.6944509
golden newspaper (replica),-1,-1,-1,-1,-1,-1,0,0,0,1673393543.7468126
golden newspaper (replica),-1,-1,-1,-1,-1,-1,0,0,0,1673453436.474907
golden newspaper (replica),-1,-1,-1,-1,-1,-1,0,0,0,1673550660.2650628
golden newspaper (replica),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.0432203
golden newspaper (replica),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.2322564
golden newspaper (replica),-1,-1,-1,-1,-1,-1,0,0,0,1673566547.1331534
golden newspaper (replica),-1,-1,-1,-1,-1,-1,0,0,0,1673626902.6774514
golden newspaper (replica),-1,-1,-1,-1,-1,-1,0,0,0,1673674858.3596065
golden newspaper (replica),-1,-1,-1,-1,-1,-1,0,0,0,1673717972.6887982
