part of a rune (six),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.8837175
part of a rune (six),-1,-1,-1,-1,-1,-1,0,0,0,1673395014.4853737
part of a rune (six),-1,-1,-1,-1,-1,-1,0,0,0,1673454919.3083131
part of a rune (six),-1,-1,-1,-1,-1,-1,0,0,0,1673552122.8706534
part of a rune (six),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.4543226
part of a rune (six),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.404387
part of a rune (six),-1,-1,-1,-1,-1,-1,0,0,0,1673566548.5921896
part of a rune (six),-1,-1,-1,-1,-1,-1,0,0,0,1673628363.44331
part of a rune (six),-1,-1,-1,-1,-1,-1,0,0,0,1673678168.7825952
part of a rune (six),-1,-1,-1,-1,-1,-1,0,0,0,1673719385.371245
