pair of soft boots,437000,391648,484156,420961,294,161,45352,0.11579785930223058,7301672,1673289153.8328795
pair of soft boots,437000,391648,484156,420961,294,161,45352,0.11579785930223058,7301672,1673289210.9599268
pair of soft boots,437000,391648,484156,420961,294,161,45352,0.11579785930223058,7301672,1673289790.7814417
pair of soft boots,436980,391633,484156,420961,294,161,45347,0.12,7300867,1673293892.1113932
pair of soft boots,391633,391633,484156,420961,294,161,0,0.0,0,1673294252.2016644
pair of soft boots,436980,391633,484156,420961,294,161,45347,0.12,7300867,1673294411.4072676
pair of soft boots,-1,-1,-1,-1,-1,-1,0,0,0,1673566773.28905
pair of soft boots,-1,-1,-1,-1,-1,-1,0,0,0,1673568526.9721897
pair of soft boots,438598,396749,482418,421356,304,165,41849,0.11,6905085,1673568610.5606074
