bones (item),-1,-1,-1,-1,-1,-1,0,-0.0,0,1673388510.752164
bones (item),-1,-1,-1,-1,-1,-1,0,0,0,1673390805.612275
bones (item),-1,-1,-1,-1,-1,-1,0,0,0,1673391595.2255676
bones (item),-1,-1,-1,-1,-1,-1,0,0,0,1673451481.1881676
bones (item),-1,-1,-1,-1,-1,-1,0,0,0,1673548720.3826275
bones (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566176.433937
bones (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566303.986581
bones (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566546.8917017
bones (item),-1,-1,-1,-1,-1,-1,0,0,0,1673624972.840074
bones (item),-1,-1,-1,-1,-1,-1,0,0,0,1673672929.7754855
bones (item),-1,-1,-1,-1,-1,-1,0,0,0,1673716099.6653063
