golden rune emblem (explosion),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.6973107
golden rune emblem (explosion),-1,-1,-1,-1,-1,-1,0,0,0,1673393560.8535202
golden rune emblem (explosion),-1,-1,-1,-1,-1,-1,0,0,0,1673453453.5370078
golden rune emblem (explosion),-1,-1,-1,-1,-1,-1,0,0,0,1673550677.6783202
golden rune emblem (explosion),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.0460467
golden rune emblem (explosion),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.2340455
golden rune emblem (explosion),-1,-1,-1,-1,-1,-1,0,0,0,1673566547.135224
golden rune emblem (explosion),-1,-1,-1,-1,-1,-1,0,0,0,1673626924.5093238
golden rune emblem (explosion),-1,-1,-1,-1,-1,-1,0,0,0,1673674879.5484805
golden rune emblem (explosion),-1,-1,-1,-1,-1,-1,0,0,0,1673717989.5138588
