icicle (percht),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.751947
icicle (percht),-1,-1,-1,-1,-1,-1,0,0,0,1673393981.1592686
icicle (percht),-1,-1,-1,-1,-1,-1,0,0,0,1673453877.3809671
icicle (percht),-1,-1,-1,-1,-1,-1,0,0,0,1673551079.9976382
icicle (percht),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.1696055
icicle (percht),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.2765548
icicle (percht),-1,-1,-1,-1,-1,-1,0,0,0,1673566547.1834385
icicle (percht),-1,-1,-1,-1,-1,-1,0,0,0,1673627325.5094733
icicle (percht),-1,-1,-1,-1,-1,-1,0,0,0,1673675280.7910829
icicle (percht),-1,-1,-1,-1,-1,-1,0,0,0,1673718380.4181924
