spiritthorn helmet,-1,-1,-1,-1,-1,-1,0,0,0,1673390999.0403755
spiritthorn helmet,227984,200152000,241474636,220231636,22,11,-199924016,-1.0,-2199164176,1673396265.3494442
spiritthorn helmet,219999,200152000,240540956,217715500,23,12,-199932001,-1.0,-2399184012,1673456179.7201014
spiritthorn helmet,200152000,200152000,239176809,217124461,21,13,0,0.0,0,1673553362.0257463
spiritthorn helmet,-1,-1,-1,-1,-1,-1,0,0,0,1673566177.8141932
spiritthorn helmet,-1,-1,-1,-1,-1,-1,0,0,0,1673566304.5658844
spiritthorn helmet,-1,-1,-1,-1,-1,-1,0,0,0,1673566548.7423375
spiritthorn helmet,209555000,200000000,238885650,215510000,20,15,9555000,0.05,143325000,1673629597.0453327
spiritthorn helmet,205000000,200024000,238885650,215510000,20,15,4976000,0.02,74640000,1673679372.9474702
spiritthorn helmet,205000000,200000000,238885650,215510000,20,15,5000000,0.03,75000000,1673720586.061977
spiritthorn helmet,205000000,200000000,238885650,215510000,20,15,5000000,0.03,75000000,1673736322.3044286
spiritthorn helmet,205000000,200000000,238885650,215510000,20,15,5000000,0.03,75000000,1673768027.4615362
spiritthorn helmet,204000000,200000000,237650833,213688058,18,17,4000000,0.02,68000000,1673848633.9732723
spiritthorn helmet,200000000,185000000,232261944,212094277,18,18,15000000,0.08,270000000,1673891799.4703367
spiritthorn helmet,200000000,185022000,232261944,212094277,18,18,14978000,0.08,269604000,1673935000.8017085
spiritthorn helmet,204000000,188000000,230563947,210686529,19,17,16000000,0.09,272000000,1673978150.2981563
spiritthorn helmet,204000000,191022000,230563947,210686529,19,17,12978000,0.07,220626000,1674021402.4966183
spiritthorn helmet,204000000,191022000,230563947,209260722,19,18,12978000,0.07,233604000,1674059175.4449265
spiritthorn helmet,215000000,205000000,224634474,209260722,19,18,10000000,0.05,180000000,1674151001.8891206
spiritthorn helmet,229979000,205000000,224634474,209260722,19,18,24979000,0.12,449622000,1674194178.5925722
spiritthorn helmet,199000000,185000000,224152750,208773315,20,19,14000000,0.08,266000000,1674232492.3183193
spiritthorn helmet,219930000,183022000,221866136,204629650,22,20,36908000,0.2,738160000,1674323920.1540358
spiritthorn helmet,213979000,181000000,221866136,204629650,22,20,32979000,0.18,659580000,1674366983.1191382
spiritthorn helmet,209879000,184022000,221866136,203526954,22,22,25857000,0.14,568854000,1674410201.5033042
spiritthorn helmet,207000000,184000000,221866136,203526954,22,22,23000000,0.12,506000000,1674453393.077747
spiritthorn helmet,206899000,184022000,221344956,201836954,23,22,22877000,0.12,503294000,1674496570.6190069
spiritthorn helmet,202000000,185022000,221344956,201836954,23,22,16978000,0.09,373516000,1674539817.8410182
spiritthorn helmet,242949000,186022000,220742208,201836954,24,22,56927000,0.31,1252394000,1674582995.0300567
spiritthorn helmet,200000000,186022000,220742208,201836954,24,22,13978000,0.08,307516000,1674626188.7867799
spiritthorn helmet,209899000,186022000,219992520,201836954,25,22,23877000,0.13,525294000,4,1674677767.0675266
spiritthorn helmet,204979000,187022000,219992520,201836954,25,22,17957000,0.1,395054000,4,1674713644.0096083
spiritthorn helmet,194999000,186000000,218085666,201149347,27,23,8999000,0.05,206977000,3,1674756805.7032132
spiritthorn helmet,192000000,181000000,218085666,201149347,27,23,11000000,0.06,253000000,3,1674800056.6301124
