boots of homecoming (used),-1,-1,-1,-1,-1,-1,0,-0.0,0,1673388539.3839386
boots of homecoming (used),-1,-1,-1,-1,-1,-1,0,0,0,1673390833.5121365
boots of homecoming (used),-1,-1,-1,-1,-1,-1,0,0,0,1673391623.3215055
boots of homecoming (used),-1,-1,-1,-1,-1,-1,0,0,0,1673451509.0612383
boots of homecoming (used),-1,-1,-1,-1,-1,-1,0,0,0,1673548748.5403666
boots of homecoming (used),-1,-1,-1,-1,-1,-1,0,0,0,1673566176.4427998
boots of homecoming (used),-1,-1,-1,-1,-1,-1,0,0,0,1673566303.989277
boots of homecoming (used),-1,-1,-1,-1,-1,-1,0,0,0,1673566546.894453
boots of homecoming (used),-1,-1,-1,-1,-1,-1,0,0,0,1673625000.4745073
boots of homecoming (used),-1,-1,-1,-1,-1,-1,0,0,0,1673672957.4789703
boots of homecoming (used),-1,-1,-1,-1,-1,-1,0,0,0,1673716126.6783936
