silver rune emblem (avalanche),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.994275
silver rune emblem (avalanche),-1,-1,-1,-1,-1,-1,0,0,0,1673395884.675371
silver rune emblem (avalanche),-1,-1,-1,-1,-1,-1,0,0,0,1673455791.6417615
silver rune emblem (avalanche),-1,-1,-1,-1,-1,-1,0,0,0,1673552992.7217355
silver rune emblem (avalanche),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.7094154
silver rune emblem (avalanche),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.5154104
silver rune emblem (avalanche),-1,-1,-1,-1,-1,-1,0,0,0,1673566548.698507
silver rune emblem (avalanche),-1,-1,-1,-1,-1,-1,0,0,0,1673629230.2832887
silver rune emblem (avalanche),-1,-1,-1,-1,-1,-1,0,0,0,1673679016.363787
silver rune emblem (avalanche),-1,-1,-1,-1,-1,-1,0,0,0,1673720228.770351
