scroll (tbi),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.9758809
scroll (tbi),-1,-1,-1,-1,-1,-1,0,0,0,1673395740.3024397
scroll (tbi),-1,-1,-1,-1,-1,-1,0,0,0,1673455646.1832082
scroll (tbi),-1,-1,-1,-1,-1,-1,0,0,0,1673552843.5027008
scroll (tbi),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.6628745
scroll (tbi),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.4994
scroll (tbi),-1,-1,-1,-1,-1,-1,0,0,0,1673566548.6811152
scroll (tbi),-1,-1,-1,-1,-1,-1,0,0,0,1673629081.717297
scroll (tbi),-1,-1,-1,-1,-1,-1,0,0,0,1673678867.4998624
scroll (tbi),-1,-1,-1,-1,-1,-1,0,0,0,1673720084.135467
