sceptre part (shaft),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.9745483
sceptre part (shaft),-1,-1,-1,-1,-1,-1,0,0,0,1673395727.6278164
sceptre part (shaft),-1,-1,-1,-1,-1,-1,0,0,0,1673455633.4060612
sceptre part (shaft),-1,-1,-1,-1,-1,-1,0,0,0,1673552830.3755236
sceptre part (shaft),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.6593492
sceptre part (shaft),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.4981594
sceptre part (shaft),-1,-1,-1,-1,-1,-1,0,0,0,1673566548.6782627
sceptre part (shaft),-1,-1,-1,-1,-1,-1,0,0,0,1673629068.8001778
sceptre part (shaft),-1,-1,-1,-1,-1,-1,0,0,0,1673678854.8127778
sceptre part (shaft),-1,-1,-1,-1,-1,-1,0,0,0,1673720071.452401
