yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673390999.1699884
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673397335.6673243
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673457210.5030282
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673554390.575349
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673566178.1054218
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673566304.6870341
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673566548.870133
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673630623.5520098
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673680373.6048353
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673721579.158095
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673737077.2738507
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673768791.0423489
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673849319.272467
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673892477.3451223
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673935677.5174906
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1673978821.8966954
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674022074.6657534
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674059848.5255182
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674151681.963952
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674194856.4074244
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674233172.6037078
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674324596.5173073
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674367661.4015071
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674410874.712051
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674454077.6838853
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674497249.5587552
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674540498.4034142
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674583674.8141446
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,1674626869.8788338
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674678652.4169328
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674714526.0808704
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674757692.2917917
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674800942.8777387
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674844107.02113
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674887310.91473
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674930516.4875314
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674973699.0786283
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675016931.689026
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675060106.2733114
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675103319.343403
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675148170.1556814
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675189610.8517265
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675276111.7643523
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675319203.4091096
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675362555.3317351
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675405710.0574417
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675449740.3335028
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675492133.8971026
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675535056.9092023
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675578530.142411
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675621680.435657
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675664922.0035975
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675708068.851236
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675751300.401767
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675794505.96073
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675837468.839138
yellow fireworks rocket,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675853072.855207
