star herb,78,7,80,2,6,102,71,10.14,426,1,1676962044.244612
star herb,79,7,80,2,6,104,72,10.29,432,0,1677008402.1492753
star herb,79,7,80,2,6,104,72,10.29,432,0,1677043478.2460241
star herb,79,7,80,2,6,103,72,10.29,432,0,1677086754.5745316
star herb,79,6,80,2,6,103,73,12.17,438,0,1677129909.6437626
star herb,79,6,80,2,6,103,73,12.17,438,0,1677173116.8794348
star herb,79,6,80,2,6,103,73,12.17,438,0,1677216285.1085298
star herb,79,6,80,2,6,103,73,12.17,438,0,1677259537.7591803
star herb,79,6,80,2,6,103,73,12.17,438,0,1677310710.0714686
star herb,78,6,77,3,7,106,72,12.0,504,1,1677355193.7222593
star herb,77,6,77,3,7,106,71,11.83,497,2,1677389188.2217126
star herb,6,6,80,3,16,103,0,0.0,0,0,1677432285.499694
star herb,6,6,80,3,16,103,0,0.0,0,0,1677475508.6178088
star herb,6,6,78,3,15,106,0,0.0,0,1,1677518702.46111
star herb,6,6,78,3,15,106,0,0.0,0,1,1677561824.8843162
star herb,6,6,74,3,16,103,0,0.0,0,0,1677607058.1233783
star herb,6,6,74,3,16,103,0,0.0,0,0,1677648272.6492333
