heart of the mountain (item),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.7288275
heart of the mountain (item),-1,-1,-1,-1,-1,-1,0,0,0,1673393834.7013435
heart of the mountain (item),-1,-1,-1,-1,-1,-1,0,0,0,1673453729.7535748
heart of the mountain (item),-1,-1,-1,-1,-1,-1,0,0,0,1673550929.233508
heart of the mountain (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.125014
heart of the mountain (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.2614245
heart of the mountain (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566547.1642709
heart of the mountain (item),-1,-1,-1,-1,-1,-1,0,0,0,1673627175.2031376
heart of the mountain (item),-1,-1,-1,-1,-1,-1,0,0,0,1673675130.1737351
heart of the mountain (item),-1,-1,-1,-1,-1,-1,0,0,0,1673718235.0310438
