seashell book (blue),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.9791784
seashell book (blue),-1,-1,-1,-1,-1,-1,0,0,0,1673395765.9646673
seashell book (blue),-1,-1,-1,-1,-1,-1,0,0,0,1673455672.0500994
seashell book (blue),-1,-1,-1,-1,-1,-1,0,0,0,1673552869.928763
seashell book (blue),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.6705022
seashell book (blue),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.5016255
seashell book (blue),-1,-1,-1,-1,-1,-1,0,0,0,1673566548.6843567
seashell book (blue),-1,-1,-1,-1,-1,-1,0,0,0,1673629108.1881306
seashell book (blue),-1,-1,-1,-1,-1,-1,0,0,0,1673678893.299873
seashell book (blue),-1,-1,-1,-1,-1,-1,0,0,0,1673720109.932657
