thunderstorm rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673390999.0934339
thunderstorm rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673396673.112705
thunderstorm rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673456584.4674196
thunderstorm rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673553772.1581187
thunderstorm rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.942414
thunderstorm rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.613546
thunderstorm rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673566548.789447
thunderstorm rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673630006.8766854
thunderstorm rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673679771.5009918
thunderstorm rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673720981.1462908
