cask of brown ale (item),-1,-1,-1,-1,-1,-1,0,-0.0,0,1673388802.7699609
cask of brown ale (item),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.4717076
cask of brown ale (item),-1,-1,-1,-1,-1,-1,0,0,0,1673391878.8593535
cask of brown ale (item),-1,-1,-1,-1,-1,-1,0,0,0,1673451762.5453568
cask of brown ale (item),-1,-1,-1,-1,-1,-1,0,0,0,1673549005.5869374
cask of brown ale (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566176.5231376
cask of brown ale (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.0283127
cask of brown ale (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566546.933682
cask of brown ale (item),-1,-1,-1,-1,-1,-1,0,0,0,1673625256.6234171
cask of brown ale (item),-1,-1,-1,-1,-1,-1,0,0,0,1673673212.4928436
cask of brown ale (item),-1,-1,-1,-1,-1,-1,0,0,0,1673716375.5164933
