icicle rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.7526813
icicle rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673393986.4992802
icicle rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673453882.765621
icicle rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673551085.5007765
icicle rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.1714568
icicle rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.2775707
icicle rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673566547.1847916
icicle rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673627330.9831674
icicle rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673675286.2662237
icicle rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673718385.731214
