blue tapestry,99,1,120,1,1,1,98,98.0,98,1673388466.331493
blue tapestry,99,1,120,1,1,1,98,98.0,98,1673390762.6003118
blue tapestry,99,1,120,1,1,1,98,98.0,98,1673391551.9160502
blue tapestry,99,1,120,1,1,1,98,98.0,98,1673451438.0396826
blue tapestry,99,1,106,1,3,1,98,98.0,98,1673548676.9451993
blue tapestry,-1,-1,-1,-1,-1,-1,0,0,0,1673566176.4166448
blue tapestry,-1,-1,-1,-1,-1,-1,0,0,0,1673566303.981423
blue tapestry,-1,-1,-1,-1,-1,-1,0,0,0,1673566546.8877335
blue tapestry,99,1,106,1,3,2,98,98.0,196,1673624929.6369722
blue tapestry,99,1,106,1,3,2,98,98.0,196,1673672886.527359
blue tapestry,1,1,106,1,3,2,0,0.0,0,1673716057.4906874
blue tapestry,1,1,106,1,3,2,0,0.0,0,1673732898.2145772
blue tapestry,1,1,106,1,3,2,0,0.0,0,1673764598.0322113
blue tapestry,1,1,103,1,5,2,0,0.0,0,1673845560.8527138
blue tapestry,1,1,103,1,5,3,0,0.0,0,1673888739.330068
blue tapestry,1,1,103,1,5,3,0,0.0,0,1673931936.7534797
blue tapestry,1,1,103,1,5,3,0,0.0,0,1673975115.6186733
blue tapestry,99,1,103,1,5,3,98,98.0,294,1674018356.504094
blue tapestry,99,1,102,1,7,3,98,98.0,294,1674056135.0403917
blue tapestry,99,1,102,1,7,3,98,98.0,294,1674147921.8258812
blue tapestry,99,1,102,1,7,3,98,98.0,294,1674191124.8285081
blue tapestry,99,1,102,1,7,3,98,98.0,294,1674229439.9657602
blue tapestry,99,1,99,1,6,3,98,98.0,294,1674320868.2112277
blue tapestry,1,1,99,1,6,3,0,0.0,0,1674363930.9592662
blue tapestry,1,1,99,1,10,3,0,0.0,0,1674407156.0975688
blue tapestry,99,1,99,1,10,3,98,98.0,294,1674450321.1087446
blue tapestry,520,1,180,1,11,3,519,519.0,1557,1674493516.6254942
blue tapestry,1000,1,180,1,11,3,999,999.0,2997,1674536752.946515
blue tapestry,1000,1,233,1,13,3,999,999.0,2997,1674579934.1989303
blue tapestry,1000,1,233,1,13,3,999,999.0,2997,1674623119.109221
blue tapestry,1000,1,233,1,13,3,999,999.0,2997,0,1674673760.0671406
blue tapestry,1000,1,233,1,13,3,999,999.0,2997,0,1674709656.3372924
blue tapestry,1000,1,233,1,13,3,999,999.0,2997,0,1674752804.8959076
blue tapestry,999,1,233,1,13,3,998,998.0,2994,1,1674796036.311835
blue tapestry,644,1,233,1,13,3,643,643.0,1929,2,1674839221.1375892
blue tapestry,644,1,233,1,13,3,643,643.0,1929,0,1674882444.4296453
blue tapestry,644,1,233,1,13,3,643,643.0,1929,0,1674925648.8571029
blue tapestry,644,1,233,1,13,3,643,643.0,1929,0,1674968801.4461231
blue tapestry,644,1,233,1,13,3,643,643.0,1929,0,1675012041.3583117
blue tapestry,644,1,233,1,13,3,643,643.0,1929,0,1675055217.4533582
blue tapestry,644,1,262,1,14,3,643,643.0,1929,0,1675098444.9562664
blue tapestry,644,1,262,1,14,3,643,643.0,1929,0,1675143313.3691597
blue tapestry,644,1,262,1,14,3,643,643.0,1929,0,1675184816.3581908
blue tapestry,644,1,262,1,14,3,643,643.0,1929,0,1675271296.1701381
blue tapestry,644,1,262,1,14,3,643,643.0,1929,0,1675314446.414524
blue tapestry,644,1,262,1,14,4,643,643.0,2572,0,1675357620.7251875
blue tapestry,644,1,262,1,14,4,643,643.0,2572,0,1675400841.5291252
blue tapestry,644,1,310,1,16,5,643,643.0,3215,0,1675444840.285196
blue tapestry,644,1,310,1,16,5,643,643.0,3215,0,1675487242.7317748
blue tapestry,644,1,310,1,16,9,643,643.0,5787,0,1675530416.7466874
blue tapestry,644,1,310,1,16,9,643,643.0,5787,0,1675573639.7157838
blue tapestry,643,1,310,1,16,9,642,642.0,5778,0,1675616808.7586315
blue tapestry,520,1,310,1,16,9,519,519.0,4671,1,1675660023.6140132
blue tapestry,520,1,329,1,17,9,519,519.0,4671,0,1675703201.3580549
blue tapestry,644,1,329,1,17,9,643,643.0,5787,0,1675746412.5235894
blue tapestry,644,1,370,1,20,9,643,643.0,5787,0,1675789632.3539422
blue tapestry,644,1,370,1,20,9,643,643.0,5787,0,1675832846.3019714
blue tapestry,644,1,370,1,20,9,643,643.0,5787,0,1675848182.3068662
