golden rune emblem (heavy magic missile),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.6991537
golden rune emblem (heavy magic missile),-1,-1,-1,-1,-1,-1,0,0,0,1673393599.4285097
golden rune emblem (heavy magic missile),-1,-1,-1,-1,-1,-1,0,0,0,1673453461.9471407
golden rune emblem (heavy magic missile),-1,-1,-1,-1,-1,-1,0,0,0,1673550686.1825478
golden rune emblem (heavy magic missile),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.0484705
golden rune emblem (heavy magic missile),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.2348545
golden rune emblem (heavy magic missile),-1,-1,-1,-1,-1,-1,0,0,0,1673566547.1363497
golden rune emblem (heavy magic missile),-1,-1,-1,-1,-1,-1,0,0,0,1673626933.0428286
golden rune emblem (heavy magic missile),-1,-1,-1,-1,-1,-1,0,0,0,1673674888.0222054
golden rune emblem (heavy magic missile),-1,-1,-1,-1,-1,-1,0,0,0,1673717997.7140107
