light magic missile rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.7865784
light magic missile rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673394244.7753727
light magic missile rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673454143.4844592
light magic missile rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673551352.565626
light magic missile rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.245221
light magic missile rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.310993
light magic missile rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673566547.221657
light magic missile rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673627595.6429362
light magic missile rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673675549.3300438
light magic missile rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673677423.3817196
light magic missile rune (weak),-1,-1,-1,-1,-1,-1,0,0,0,1673718642.3541195
