surprise bag (red),-1,-1,-1,-1,-1,-1,0,0,0,1673390999.067457
surprise bag (red),-1,-1,-1,-1,-1,-1,0,0,0,1673396447.9661038
surprise bag (red),-1,-1,-1,-1,-1,-1,0,0,0,1673456360.9603999
surprise bag (red),-1,-1,-1,-1,-1,-1,0,0,0,1673553545.326131
surprise bag (red),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.8698277
surprise bag (red),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.586432
surprise bag (red),-1,-1,-1,-1,-1,-1,0,0,0,1673566548.7654352
surprise bag (red),-1,-1,-1,-1,-1,-1,0,0,0,1673629780.2575514
surprise bag (red),-1,-1,-1,-1,-1,-1,0,0,0,1673679550.7995007
surprise bag (red),-1,-1,-1,-1,-1,-1,0,0,0,1673720762.8466132
