bale of yellowed cloth,10000,10000,0,0,0,0,0,0.0,0,1673387185.9073067
bale of yellowed cloth,10000,10000,0,0,0,0,0,0.0,0,1673388239.1718395
bale of yellowed cloth,10000,10000,0,0,0,0,0,0.0,0,1673390541.0573623
bale of yellowed cloth,10000,10000,0,0,0,0,0,0.0,0,1673391328.7851512
bale of yellowed cloth,10000,10000,0,0,0,0,0,0.0,0,1673451215.2311327
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1673548453.3358595
bale of yellowed cloth,-1,-1,-1,-1,-1,-1,0,0,0,1673566176.341759
bale of yellowed cloth,-1,-1,-1,-1,-1,-1,0,0,0,1673566303.9364321
bale of yellowed cloth,-1,-1,-1,-1,-1,-1,0,0,0,1673566546.858053
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1673624706.644889
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1673672664.366119
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1673715840.4150004
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1673732730.1193411
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1673764429.2260034
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1673845408.388963
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1673888588.509406
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1673931786.0211163
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1673974966.0171943
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674018205.227397
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674055985.0812037
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674147769.1768181
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674190972.7398112
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674229288.944396
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674320716.452505
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674363779.5055685
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674407005.245399
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674450168.0211346
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674493366.1632397
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674536599.839048
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674579783.2266545
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,1674622966.116628
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1674673561.0825858
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1674709457.4775496
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1674752606.656972
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1674795834.8635392
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1674839022.9157622
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1674882245.1267903
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1674925450.9808102
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1674968600.4359813
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675011840.4541497
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675055014.610289
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675098245.824597
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675143110.3205454
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675184618.6480656
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675271101.2274373
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675314248.8992643
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675357417.7448592
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675400639.7175627
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675444635.828135
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675487040.8771274
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675530216.3665714
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675573438.3301485
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675616610.8198721
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675659823.0023816
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675703004.2544706
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675746211.4530642
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675789434.2675273
bale of yellowed cloth,-1,10000,0,0,0,0,-10001,-1.0,0,0,1675832646.719686
bale of yellowed cloth,-1,0,0,0,0,0,-1,0,0,0,1675847983.0222428
bale of yellowed cloth,-1,0,0,0,0,0,-1,0,0,0,1675875830.914612
bale of yellowed cloth,-1,0,0,0,0,0,-1,0,0,0,1675919043.1987028
bale of yellowed cloth,-1,0,0,0,0,0,-1,0,0,0,1675962241.9960277
