shaggy tail,-1,-1,-1,-1,-1,-1,0,0,0,1673390998.9848697
shaggy tail,0,1,0,8,0,38,-1,-1.0,0,1673395794.9501867
shaggy tail,0,1,0,6,0,35,-1,-1.0,0,1673455701.1631217
shaggy tail,2390,1,0,6,0,35,2389,2389.0,0,1673552899.8343794
shaggy tail,-1,-1,-1,-1,-1,-1,0,0,0,1673566177.6778214
shaggy tail,-1,-1,-1,-1,-1,-1,0,0,0,1673566304.5039918
shaggy tail,-1,-1,-1,-1,-1,-1,0,0,0,1673566548.687567
shaggy tail,2389,1,0,5,0,34,2388,2388.0,0,1673629138.0967865
shaggy tail,2389,1,0,5,0,34,2388,2388.0,0,1673678922.5131352
shaggy tail,2000,1,0,4,0,31,1999,1999.0,0,1673720139.03591
shaggy tail,2000,1,0,4,0,31,1999,1999.0,0,1673736015.6794515
shaggy tail,2000,1,0,4,0,31,1999,1999.0,0,1673767716.9500594
shaggy tail,1990,1,0,4,0,33,1989,1989.0,0,1673848353.107001
shaggy tail,1990,1,0,2,0,28,1989,1989.0,0,1673891520.2979014
shaggy tail,1900,1,0,2,0,28,1899,1899.0,0,1673934723.4325635
shaggy tail,1900,1,0,2,0,28,1899,1899.0,0,1673977872.7573943
shaggy tail,999,1,0,2,0,28,998,998.0,0,1674021125.5780058
shaggy tail,999,1,0,2,0,27,998,998.0,0,1674058898.4821985
shaggy tail,999,1,0,2,0,28,998,998.0,0,1674150722.774859
shaggy tail,999,1,0,2,0,28,998,998.0,0,1674193900.4308407
shaggy tail,999,1,0,2,0,28,998,998.0,0,1674232213.774256
shaggy tail,500,1,0,2,0,22,499,499.0,0,1674323642.740915
shaggy tail,500,1,0,2,0,22,499,499.0,0,1674366704.9564195
shaggy tail,500,1,0,3,0,24,499,499.0,0,1674409923.8843684
shaggy tail,500,1,0,3,0,24,499,499.0,0,1674453112.745148
shaggy tail,500,1,0,3,0,24,499,499.0,0,1674496291.7052848
shaggy tail,500,1,0,3,0,24,499,499.0,0,1674539537.8525164
shaggy tail,500,1,0,3,0,24,499,499.0,0,1674582716.4171677
shaggy tail,490,1,0,3,0,24,489,489.0,0,1674625909.192603
shaggy tail,490,1,0,3,0,25,489,489.0,0,1,1674677400.991367
shaggy tail,490,1,0,3,0,25,489,489.0,0,0,1674713275.4389596
shaggy tail,490,1,0,3,0,25,489,489.0,0,0,1674756432.9052153
shaggy tail,490,1,0,3,0,25,489,489.0,0,0,1674799686.5188584
shaggy tail,490,1,0,3,0,26,489,489.0,0,0,1674842849.765596
shaggy tail,490,1,0,3,0,26,489,489.0,0,0,1674886057.925124
shaggy tail,490,1,0,3,0,26,489,489.0,0,0,1674929272.6447463
shaggy tail,490,1,0,3,0,26,489,489.0,0,0,1674972435.4068983
shaggy tail,490,1,0,3,0,27,489,489.0,0,0,1675015677.5841823
shaggy tail,490,1,0,3,0,27,489,489.0,0,0,1675058845.6855407
shaggy tail,490,1,0,3,0,24,489,489.0,0,0,1675102060.69526
shaggy tail,490,1,0,3,0,24,489,489.0,0,0,1675146920.4717267
shaggy tail,490,1,0,3,0,26,489,489.0,0,0,1675188370.0571275
shaggy tail,490,2,0,4,0,29,488,244.0,0,0,1675274868.2121298
shaggy tail,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675317997.4958322
shaggy tail,490,2,0,4,0,30,488,244.0,0,0,1675361295.0101867
shaggy tail,200,2,0,4,0,30,198,99.0,0,1,1675404458.5667543
shaggy tail,200,2,0,4,0,29,198,99.0,0,1,1675448482.5286622
shaggy tail,200,2,0,4,0,29,198,99.0,0,0,1675490876.8181245
shaggy tail,200,2,0,4,0,30,198,99.0,0,0,1675533807.257355
shaggy tail,200,2,0,4,0,30,198,99.0,0,0,1675577269.8092668
shaggy tail,200,2,0,4,0,29,198,99.0,0,0,1675620424.716054
shaggy tail,200,2,0,4,0,29,198,99.0,0,0,1675663666.2956204
shaggy tail,200,2,0,4,0,29,198,99.0,0,0,1675706815.3642328
shaggy tail,195,2,0,4,0,29,193,96.5,0,2,1675750041.6116214
shaggy tail,195,3,0,4,0,29,192,64.0,0,2,1675793251.604403
shaggy tail,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675836296.8500242
shaggy tail,195,3,0,4,0,28,192,64.0,0,0,1675851809.384802
shaggy tail,195,3,0,4,0,28,192,64.0,0,0,1675879775.4642494
shaggy tail,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675922596.8794472
shaggy tail,166,3,0,5,0,30,163,54.33,0,1,1675969072.5979702
shaggy tail,166,10,0,5,0,30,156,15.6,0,1,1676009277.0927594
shaggy tail,195,10,0,5,0,30,185,18.5,0,1,1676052478.158209
shaggy tail,195,3,0,5,0,30,192,64.0,0,1,1676095692.8741014
shaggy tail,195,3,0,5,0,30,192,64.0,0,1,1676138890.3142996
shaggy tail,200,3,0,5,0,30,197,65.67,0,0,1676182111.4215448
shaggy tail,200,4,197,5,4,31,196,49.0,784,0,1676225349.8914754
shaggy tail,200,4,197,5,4,31,196,49.0,784,0,1676268536.229861
shaggy tail,200,4,197,5,4,32,196,49.0,784,1,1676311694.1127713
shaggy tail,200,4,197,5,4,32,196,49.0,784,1,1676354871.7487626
shaggy tail,200,5,197,6,4,32,195,39.0,780,0,1676456787.3939652
shaggy tail,200,8,197,6,4,32,192,24.0,768,0,1676532755.1551561
shaggy tail,200,8,197,6,4,33,192,24.0,768,0,1676569151.0984151
shaggy tail,200,8,197,6,4,33,192,24.0,768,0,1676611357.1830003
shaggy tail,200,8,197,6,4,33,192,24.0,768,0,1676654559.301645
