silver rune emblem (magic wall),-1,-1,-1,-1,-1,-1,0,0,0,1673390999.0006602
silver rune emblem (magic wall),-1,-1,-1,-1,-1,-1,0,0,0,1673395909.5444436
silver rune emblem (magic wall),-1,-1,-1,-1,-1,-1,0,0,0,1673455816.4467123
silver rune emblem (magic wall),-1,-1,-1,-1,-1,-1,0,0,0,1673553018.2726638
silver rune emblem (magic wall),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.7158003
silver rune emblem (magic wall),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.5196872
silver rune emblem (magic wall),-1,-1,-1,-1,-1,-1,0,0,0,1673566548.700983
silver rune emblem (magic wall),-1,-1,-1,-1,-1,-1,0,0,0,1673629255.5608566
silver rune emblem (magic wall),-1,-1,-1,-1,-1,-1,0,0,0,1673679041.5372443
silver rune emblem (magic wall),-1,-1,-1,-1,-1,-1,0,0,0,1673720253.4964986
