jewel case (nomad),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.769828
jewel case (nomad),-1,-1,-1,-1,-1,-1,0,0,0,1673394114.7067344
jewel case (nomad),-1,-1,-1,-1,-1,-1,0,0,0,1673454012.1831594
jewel case (nomad),-1,-1,-1,-1,-1,-1,0,0,0,1673551217.8324215
jewel case (nomad),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.2099824
jewel case (nomad),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.2903886
jewel case (nomad),-1,-1,-1,-1,-1,-1,0,0,0,1673566547.2040355
jewel case (nomad),-1,-1,-1,-1,-1,-1,0,0,0,1673627462.3887398
jewel case (nomad),-1,-1,-1,-1,-1,-1,0,0,0,1673675418.2083638
jewel case (nomad),-1,-1,-1,-1,-1,-1,0,0,0,1673718513.0295165
