shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673390998.988153
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673395825.8859465
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673455732.3761551
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673552931.845328
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673566177.6869092
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673566304.5063474
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673566548.6907136
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673629169.9105797
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673678953.5592916
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673720169.9109473
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673736040.0285244
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673767741.6202557
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673848375.0999017
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673891542.2182138
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673934745.6100497
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1673977894.4760644
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674021147.3725681
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674058920.2848032
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674150744.7799628
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674193922.3052087
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674232235.5917878
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674323664.6903286
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674366726.8247657
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674409945.7942796
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674453134.7933934
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674496313.6978543
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674539559.8454692
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674582738.2523482
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,1674625931.230009
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674677430.4544227
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674713308.2445269
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674756466.7315648
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674799715.8311582
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674842882.9799774
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674886090.7141619
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674929305.293947
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1674972469.0247233
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675015706.815786
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675058878.820217
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675102093.7682633
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675146953.654464
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675188399.369303
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675274897.763611
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675318017.4422503
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675361324.3082445
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675404491.499265
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675448511.9751773
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675490909.920205
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675533836.4484565
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675577302.7755141
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675620458.6289618
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675663695.913839
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675706848.6769588
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675750074.512967
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675793284.2914286
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675836316.8390915
shining sun catcher,-1,-1,-1,-1,-1,-1,0,0,0,-1,1675851843.1371884
