yellow pillow (supersoft),-1,-1,-1,-1,-1,-1,0,0,0,1673390999.1709716
yellow pillow (supersoft),-1,-1,-1,-1,-1,-1,0,0,0,1673397342.9422596
yellow pillow (supersoft),-1,-1,-1,-1,-1,-1,0,0,0,1673457217.623679
yellow pillow (supersoft),-1,-1,-1,-1,-1,-1,0,0,0,1673554397.9503942
yellow pillow (supersoft),-1,-1,-1,-1,-1,-1,0,0,0,1673566178.1071582
yellow pillow (supersoft),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.687651
yellow pillow (supersoft),-1,-1,-1,-1,-1,-1,0,0,0,1673566548.8707852
yellow pillow (supersoft),-1,-1,-1,-1,-1,-1,0,0,0,1673630630.9673553
yellow pillow (supersoft),-1,-1,-1,-1,-1,-1,0,0,0,1673680380.8106918
yellow pillow (supersoft),-1,-1,-1,-1,-1,-1,0,0,0,1673721586.2996507
