intense healing rune (item),-1,-1,-1,-1,-1,-1,0,0,0,1673390998.7589557
intense healing rune (item),-1,-1,-1,-1,-1,-1,0,0,0,1673394050.3879273
intense healing rune (item),-1,-1,-1,-1,-1,-1,0,0,0,1673453947.413402
intense healing rune (item),-1,-1,-1,-1,-1,-1,0,0,0,1673551151.3475173
intense healing rune (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566177.1920195
intense healing rune (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566304.2842832
intense healing rune (item),-1,-1,-1,-1,-1,-1,0,0,0,1673566547.1946468
intense healing rune (item),-1,-1,-1,-1,-1,-1,0,0,0,1673627396.399488
intense healing rune (item),-1,-1,-1,-1,-1,-1,0,0,0,1673675352.2295873
intense healing rune (item),-1,-1,-1,-1,-1,-1,0,0,0,1673718449.1428552
