sold,1597990,2023-01-18 18:02:06.532290
buyOffer,1009404,2023-01-18 19:33:47.511929
buyOffer,1009410,2023-01-18 19:59:40.895057
sold,1599859,2023-01-18 20:18:29.623492
bought,819907,2023-01-18 21:00:54.489534
buyOffer,1009410,2023-01-18 21:03:15.880616
sellOffer,1590000,2023-01-18 21:31:28.235902
buyOffer,1010000,2023-01-18 21:50:17.294968
buyOffer,1010100,2023-01-18 23:17:18.708644
buyOffer,1010103,2023-01-18 23:19:39.604852
buyOffer,1010108,2023-01-19 00:04:18.606824
buyOffer,1010109,2023-01-19 00:20:46.245868
buyOffer,1010200,2023-01-19 00:55:59.082497
buyOffer,1011000,2023-01-19 02:48:42.177467
bought,819907,2023-01-19 03:21:35.034785
buyOffer,1011000,2023-01-19 03:23:55.973473
buyOffer,1011003,2023-01-19 04:46:12.604276
buyOffer,1011004,2023-01-19 05:19:05.549218
buyOffer,1011009,2023-01-19 09:23:22.115492
buyOffer,1011010,2023-01-19 10:47:14.898318
buyOffer,1011500,2023-01-19 10:49:36.014427
bought,819907,2023-01-20 21:09:29.968555
buyOffer,1021000,2023-01-20 21:11:51.607570
buyOffer,1021100,2023-01-20 21:58:51.245184
buyOffer,1026000,2023-01-20 22:05:55.294321
bought,819907,2023-01-20 22:31:47.052364
buyOffer,1026000,2023-01-20 22:34:08.413179
buyOffer,1026001,2023-01-20 22:38:50.889590
buyOffer,1026010,2023-01-21 00:05:49.369384
buyOffer,1026200,2023-01-21 00:45:45.591109
buyOffer,1026679,2023-01-21 04:05:25.905919
buyOffer,1026680,2023-01-21 05:29:58.266982
bought,819907,2023-01-21 07:43:52.389346
buyOffer,1026680,2023-01-21 07:46:13.294746
buyOffer,1027000,2023-01-21 09:31:53.821197
buyOffer,1020005,2023-01-21 11:04:58.468480
buyOffer,1020006,2023-01-21 12:50:39.690730
buyOffer,1020007,2023-01-21 14:14:21.967219
buyOffer,1022000,2023-01-21 14:56:42.108460
buyOffer,1023000,2023-01-21 15:08:27.517612
bought,819907,2023-01-21 17:01:16.832679
buyOffer,1023000,2023-01-21 17:03:37.753259
