sellOffer,34499999,2023-01-18 21:15:09.040062
sellOffer,34400000,2023-01-18 22:18:38.440479
sellOffer,34899999,2023-01-20 20:27:20.848889
sellOffer,34898000,2023-01-20 21:11:59.520986
sellOffer,34897999,2023-01-20 23:42:28.433168
sold,34898000,2023-01-21 00:08:18.095148
sellOffer,34897999,2023-01-21 11:16:50.689359
sellOffer,34800000,2023-01-21 13:09:35.790273
sold,34897999,2023-01-21 13:14:17.646877
sellOffer,34895000,2023-01-21 14:45:02.164781
sellOffer,34894999,2023-01-21 16:23:48.668795
