buyOffer,1453000,2023-01-17 23:19:09.803780
sold,1898793,2023-01-18 20:53:45.022104
sellOffer,1800000,2023-01-18 21:19:36.106410
buyOffer,1455000,2023-01-18 21:38:24.919923
buyOffer,1455003,2023-01-18 22:16:02.989194
buyOffer,1455005,2023-01-18 23:33:39.452377
buyOffer,1456000,2023-01-19 02:34:29.923826
buyOffer,1456003,2023-01-19 03:00:20.605343
sold,1899000,2023-01-19 03:05:02.205090
buyOffer,1457000,2023-01-19 03:21:28.431492
sold,1986000,2023-01-19 03:21:28.431555
buyOffer,1458000,2023-01-19 04:50:47.802508
buyOffer,1458004,2023-01-19 07:49:17.673022
buyOffer,1458100,2023-01-19 10:40:05.062373
buyOffer,1462002,2023-01-20 18:53:02.067068
sellOffer,1981999,2023-01-20 19:37:42.793274
buyOffer,1465000,2023-01-20 21:56:23.837214
buyOffer,1465001,2023-01-20 23:39:53.108160
buyOffer,1466000,2023-01-21 04:49:57.395150
buyOffer,1466002,2023-01-21 06:47:24.811405
buyOffer,1466200,2023-01-21 09:24:43.871837
sellOffer,1981000,2023-01-21 09:24:43.871866
sellOffer,1980500,2023-01-21 10:50:46.689417
sold,1981000,2023-01-21 11:54:10.144333
buyOffer,1466204,2023-01-21 12:17:39.365040
buyOffer,1466300,2023-01-21 12:52:54.034706
buyOffer,1466350,2023-01-21 14:14:15.379420
sellOffer,1980989,2023-01-21 15:55:20.516940
buyOffer,1466351,2023-01-21 16:56:27.195826
