buyOffer,795101,2023-01-18 18:16:13.884032
buyOffer,795102,2023-01-18 19:00:53.399345
buyOffer,795107,2023-01-18 19:26:45.710280
buyOffer,795110,2023-01-18 19:59:42.179879
bought,795107,2023-01-18 20:53:52.856627
buyOffer,795108,2023-01-18 21:33:50.422345
buyOffer,795112,2023-01-18 21:38:32.776519
buyOffer,796000,2023-01-18 21:45:36.180253
bought,795112,2023-01-18 21:57:22.346673
sellOffer,998900,2023-01-18 22:25:35.238600
sold,998998,2023-01-18 22:56:10.079973
buyOffer,795115,2023-01-18 23:19:40.904383
buyOffer,795200,2023-01-18 23:24:23.912614
buyOffer,795204,2023-01-18 23:50:14.323295
buyOffer,795205,2023-01-19 00:09:02.485117
buyOffer,796000,2023-01-19 01:21:49.733571
buyOffer,796002,2023-01-19 02:01:44.947785
buyOffer,796200,2023-01-19 02:32:16.839360
sellOffer,998900,2023-01-19 02:32:16.839390
buyOffer,796201,2023-01-19 02:39:20.191624
sold,998998,2023-01-19 03:05:10.056625
buyOffer,796202,2023-01-19 03:07:30.927332
buyOffer,796205,2023-01-19 04:20:22.844231
buyOffer,797000,2023-01-19 04:27:25.521327
buyOffer,797001,2023-01-19 05:14:25.049168
buyOffer,797006,2023-01-19 06:36:37.685107
buyOffer,797007,2023-01-19 07:51:46.396386
buyOffer,797009,2023-01-19 08:45:47.405624
buyOffer,797010,2023-01-19 10:42:34.074893
buyOffer,797011,2023-01-19 10:47:16.218706
buyOffer,798000,2023-01-19 10:56:40.590803
sold,999000,2023-01-19 16:50:10.405976
buyOffer,798007,2023-01-19 17:34:55.659451
sold,998996,2023-01-20 18:27:20.093978
sellOffer,998888,2023-01-20 18:34:22.711608
buyOffer,797007,2023-01-20 18:39:04.415258
sellOffer,998887,2023-01-20 19:02:33.715535
bought,797002,2023-01-20 19:37:50.634884
sellOffer,998883,2023-01-20 20:55:25.414834
buyOffer,798000,2023-01-20 21:35:23.063643
sellOffer,998800,2023-01-20 21:49:28.958564
buyOffer,799000,2023-01-20 22:05:56.594185
buyOffer,799001,2023-01-20 22:38:52.196889
sellOffer,998799,2023-01-20 22:38:52.196920
sellOffer,998794,2023-01-20 23:09:26.103549
sellOffer,990000,2023-01-20 23:44:42.679547
sold,998794,2023-01-21 00:03:29.814495
buyOffer,799010,2023-01-21 00:05:50.675158
sellOffer,998790,2023-01-21 00:05:50.675195
buyOffer,800000,2023-01-21 00:52:49.370682
buyOffer,801000,2023-01-21 00:57:31.122565
sold,998794,2023-01-21 00:57:31.122594
buyOffer,801001,2023-01-21 01:09:16.410702
sold,998799,2023-01-21 02:43:14.164801
buyOffer,801002,2023-01-21 03:49:00.923630
buyOffer,802000,2023-01-21 04:50:05.242605
sellOffer,998700,2023-01-21 04:50:05.242635
buyOffer,802014,2023-01-21 05:01:49.491825
buyOffer,802015,2023-01-21 05:53:28.390559
buyOffer,802020,2023-01-21 06:05:12.851276
bought,802014,2023-01-21 08:30:50.830140
buyOffer,802015,2023-01-21 10:55:36.238915
buyOffer,802016,2023-01-21 11:04:59.751990
sellOffer,998693,2023-01-21 11:26:07.576704
sold,998700,2023-01-21 12:36:34.271967
sold,998799,2023-01-21 12:38:55.156288
sold,998800,2023-01-21 12:48:19.421425
buyOffer,802017,2023-01-21 12:50:40.971293
sellOffer,998799,2023-01-21 12:50:40.971323
buyOffer,802018,2023-01-21 13:14:11.079729
buyOffer,802021,2023-01-21 13:53:15.907987
sold,998886,2023-01-21 14:12:02.360884
buyOffer,802022,2023-01-21 14:14:23.253938
sellOffer,998884,2023-01-21 14:14:23.253964
sellOffer,950000,2023-01-21 14:21:25.789595
buyOffer,802100,2023-01-21 15:10:49.679246
buyOffer,802101,2023-01-21 15:17:52.420903
sold,998884,2023-01-21 15:39:01.214363
sold,998886,2023-01-21 15:50:46.517340
buyOffer,802105,2023-01-21 16:07:14.500012
buyOffer,802106,2023-01-21 16:09:35.415405
sellOffer,998885,2023-01-21 16:09:35.415440
buyOffer,802107,2023-01-21 17:57:42.350244
